loan_id,account_id,label,loan_status,loan_date,n_transactions,cash_flow_stability,cash_flow_stability_source,balance_trend,balance_trend_source,income_to_expense_ratio,income_to_expense_ratio_source,spending_volatility,spending_volatility_source,recurring_payment_discipline,recurring_payment_discipline_source,salary_regularity,salary_regularity_source,income_consistency,income_consistency_source,monthly_income,monthly_income_source,savings_ratio,savings_ratio_source,financial_stability_index,financial_stability_index_source
6460,7133,0,A,1994-11-06,97,3.818033472558825,direct,13.917992337582149,direct,1620.5112773784351,direct,3833.081496750007,direct,100.0,direct,0.7857142857142857,proxy,0.0,proxy,4347.0,proxy,0.25901764067973676,direct,69.38905514377005,composite
6645,8041,0,A,1994-11-06,45,9.10531316690319,direct,-11.049058630258703,direct,3163.369897635578,direct,18496.15837563061,direct,100.0,direct,0.2857142857142857,proxy,0.12728666519456228,proxy,40958.6,proxy,0.10660686562014834,direct,62.135678151154295,composite
5176,1106,1,B,1994-11-12,52,16.073674963863695,direct,-30.087398636173873,direct,1528.4284487927018,direct,11925.984034990872,direct,100.0,direct,0.25,proxy,0.16280792095851188,proxy,13973.5,proxy,0.08463353212040384,direct,59.15291738228771,composite
5269,1527,1,B,1994-11-19,65,21.647845565038356,direct,-194.05261469118463,direct,6516.198000170236,direct,21790.479112336,direct,70.0,direct,0.23076923076923078,proxy,0.09632146326859774,proxy,16581.75,proxy,0.05050954232893556,direct,49.88848963920656,composite
5351,1978,0,A,1994-12-04,129,5.213047698335574,direct,59.95611440133877,direct,48.70468962246152,direct,14614.705593845236,direct,100.0,direct,0.7894736842105263,proxy,0.0,proxy,34202.0,proxy,0.08609816049899276,direct,70.65109411746307,composite
5861,4337,0,A,1994-12-08,64,6.660284015245945,direct,83.23627641578794,direct,1572.7123735729535,direct,36761.27967723154,direct,100.0,direct,0.38461538461538464,proxy,0.13891609271767782,proxy,24176.8,proxy,0.10644464509525932,direct,61.28916652593577,composite
5450,2345,0,C,1994-12-11,74,6.7571544256933675,direct,-7.048812698763007,direct,1485.9295170636703,direct,8947.529343902706,direct,100.0,direct,0.7857142857142857,proxy,0.0,proxy,19969.0,proxy,0.06892079423462981,direct,70.02702129293114,composite
7142,10451,1,D,1994-12-19,131,7.073683757722192,direct,-36.04547509198603,direct,1110.0865608563345,direct,5934.883749910555,direct,100.0,direct,0.7647058823529411,proxy,0.0,proxy,14037.0,proxy,0.060108235385422454,direct,69.62715832376779,composite
6306,6425,0,A,1994-12-20,126,4.306484028922301,direct,-4.959633977933248,direct,909.0893417470653,direct,6345.974341481127,direct,100.0,direct,0.7727272727272727,proxy,0.0,proxy,12368.0,proxy,0.10232684003259959,direct,69.76808100300667,composite
6272,6226,0,C,1994-12-20,86,4.037027647490648,direct,17.359760924727116,direct,23.578203439111405,direct,18979.078767623232,direct,100.0,direct,0.7777777777777778,proxy,0.0,proxy,39862.0,proxy,0.07946325224651953,direct,69.96884195440116,composite
5044,344,0,C,1994-12-21,71,2.730551887128776,direct,16.411020663460576,direct,2991.397977906246,direct,6744.432393827451,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,13948.0,proxy,0.2144270544462932,direct,70.81101364468174,composite
5576,2962,0,A,1994-12-21,121,14.141232785361028,direct,63.996187942921004,direct,50.92221805620832,direct,41136.45980791477,direct,100.0,direct,0.3,proxy,0.13128107785026716,proxy,24924.777777777777,proxy,0.04829525580840044,direct,59.52578996902627,composite
7192,10738,0,A,1994-12-21,127,46.77262160713036,direct,-3.756926832209194,direct,2942.852142426693,direct,23509.846037477197,direct,100.0,direct,0.19047619047619047,proxy,0.09280974182177926,proxy,10050.0,proxy,0.02370649459566026,direct,57.55210822334037,composite
5739,3747,0,A,1995-01-02,45,3.084903956341677,direct,17.258935389395255,direct,2127.77622992427,direct,6456.6826443247,direct,100.0,direct,0.75,proxy,0.057379258652735396,proxy,8392.0,proxy,0.23990419755664613,direct,69.0017526463849,composite
6526,7523,0,A,1995-01-03,17,0.8174908323114065,direct,328.59995947694455,direct,4630.775085537067,direct,6709.942871093116,direct,100.0,direct,0.6,proxy,0.0,proxy,20633.0,proxy,0.5015134520374998,direct,81.64714732758381,composite
5624,3166,1,D,1995-01-03,95,28.527192796310757,direct,-42.68871593127141,direct,1440.7702918841128,direct,16768.531392794743,direct,45.0,direct,0.16666666666666666,proxy,0.12192091709828505,proxy,15473.666666666666,proxy,0.04050513941082376,direct,43.230740380433396,composite
6244,6118,1,B,1995-01-08,72,7.241411726365613,direct,84.67057500644806,direct,3877.022135231263,direct,39221.026517814535,direct,100.0,direct,0.36363636363636365,proxy,0.08901871433048095,proxy,31273.0,proxy,0.1032435337249541,direct,61.20713126086245,composite
5131,816,0,A,1995-01-08,117,10.854015512157334,direct,35.751680711852075,direct,2982.338191413059,direct,36309.3226108484,direct,100.0,direct,0.2777777777777778,proxy,0.08305169499863525,proxy,22843.333333333332,proxy,0.06488644031209398,direct,59.41681489757345,composite
6960,9640,0,A,1995-01-11,153,22.50987927230627,direct,-24.84637977240847,direct,1739.7689033811696,direct,8687.171551179305,direct,100.0,direct,0.782608695652174,proxy,0.0,proxy,19106.0,proxy,-0.013538018267253947,direct,69.23994888222525,composite
6358,6715,1,D,1995-01-14,90,9.98973740065445,direct,-26.14866025497514,direct,1269.8049306791202,direct,10019.312321711506,direct,100.0,direct,0.7647058823529411,proxy,0.0,proxy,13789.0,proxy,0.06317790607470736,direct,68.1805976711955,composite
5418,2245,0,C,1995-01-16,120,10.339617945202104,direct,58.85438613386771,direct,683.4755773001303,direct,29127.22172429807,direct,100.0,direct,0.34782608695652173,proxy,0.1313353548263634,proxy,30601.0,proxy,0.06853718427457829,direct,60.60982091722362,composite
6598,7857,0,A,1995-01-18,148,11.170643760542285,direct,-13.102704000444543,direct,2141.4775068310946,direct,21396.810579561785,direct,100.0,direct,0.8333333333333334,proxy,0.0,proxy,38109.0,proxy,0.04632489885193112,direct,69.97460597617462,composite
5464,2419,0,A,1995-01-30,90,4.172255491469917,direct,16.64721832336089,direct,61.21003277487382,direct,36222.67036892841,direct,100.0,direct,0.4666666666666667,proxy,0.12455369844051606,proxy,31219.0,proxy,0.09434866512538354,direct,62.1680825878546,composite
6591,7819,0,C,1995-02-02,151,6.425559412876011,direct,-9.440862842975358,direct,1382.1676808600394,direct,6414.192725602082,direct,100.0,direct,0.8333333333333334,proxy,0.0,proxy,8834.0,proxy,0.08798431705141133,direct,69.48227692850992,composite
5724,3678,1,D,1995-02-05,139,9.920993348916696,direct,-6.287073279800782,direct,1043.5626826141283,direct,4324.953230583753,direct,100.0,direct,0.782608695652174,proxy,0.005186769246922622,proxy,8890.421052631578,proxy,0.043650665463585064,direct,69.57677428416949,composite
6315,6472,0,A,1995-02-06,69,9.287713055002587,direct,17.75667241829278,direct,3098.297765003359,direct,25730.1579948935,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,38453.0,proxy,0.06047450570590211,direct,68.73514041676371,composite
5876,4413,0,C,1995-02-08,71,6.225213240830175,direct,-32.85543623069706,direct,86.32004230428409,direct,19370.013151189978,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,33452.0,proxy,0.06901396418867187,direct,68.99659401052298,composite
6986,9750,1,D,1995-02-11,57,10.539852677886664,direct,-182.76608687335664,direct,1440.983855028114,direct,17667.754852542068,direct,20.0,direct,0.3,proxy,0.06890239907364316,proxy,15240.75,proxy,0.10215924107323576,direct,39.00785187831427,composite
6294,6353,0,C,1995-02-12,97,2.782512865964994,direct,18.71908417728382,direct,45.12773660949676,direct,9202.024940196587,direct,100.0,direct,0.75,proxy,0.0,proxy,24423.0,proxy,0.1354011196556239,direct,70.47521876319232,composite
5132,817,0,C,1995-02-17,58,5.208432503391714,direct,-36.97843963625948,direct,19.907976144690224,direct,10508.00477506207,direct,100.0,direct,0.75,proxy,0.0,proxy,21388.0,proxy,0.08937619899152996,direct,69.27891050449875,composite
5877,4414,0,A,1995-02-23,112,6.4875282773121254,direct,-7.134808291192704,direct,1061.909184976197,direct,5668.36186164045,direct,100.0,direct,0.7777777777777778,proxy,0.0,proxy,10838.0,proxy,0.08024846295680298,direct,69.6178155633212,composite
6227,6030,0,A,1995-03-04,94,3.878627920384292,direct,11.127308376726052,direct,1278.0197597765946,direct,4653.726132295686,direct,100.0,direct,0.7894736842105263,proxy,0.0,proxy,20037.0,proxy,0.08371756202249811,direct,71.3643403609809,composite
7241,11021,1,B,1995-03-04,160,30.380453953405148,direct,-39.90568567887524,direct,2348.794325863453,direct,25292.271170603093,direct,65.0,direct,0.15,proxy,0.17300573642499498,proxy,23234.0,proxy,0.025418925213775697,direct,47.62608482858397,composite
6737,8564,0,A,1995-03-11,143,16.564730767341075,direct,-39.43531173878292,direct,54.255457299460645,direct,19746.22868477021,direct,100.0,direct,0.7368421052631579,proxy,0.0,proxy,38369.0,proxy,0.03638488864080814,direct,68.55514083479365,composite
7004,9869,0,C,1995-03-15,119,2.9936896491524654,direct,6.648477805975076,direct,1192.0075422110945,direct,5095.9139100165985,direct,100.0,direct,0.8,proxy,0.0,proxy,22184.0,proxy,0.10245734361646763,direct,71.65311631982796,composite
6169,5700,1,D,1995-03-16,109,5.4772599504077,direct,3.9691109883248457,direct,718.2184121134078,direct,8441.04312405891,direct,100.0,direct,0.8095238095238095,proxy,0.0,proxy,9615.0,proxy,0.1306898987851848,direct,68.75335893345681,composite
5208,1247,1,D,1995-03-16,109,11.359732001894853,direct,-61.092813831770734,direct,1173.2783742724089,direct,29631.520122894875,direct,75.0,direct,0.14285714285714285,proxy,0.10521462661416642,proxy,15713.75,proxy,0.0632396941943977,direct,50.535617647085445,composite
6694,8316,0,A,1995-03-19,55,18.065482313244555,direct,-42.95864188228032,direct,2473.5885875545914,direct,36791.07587628343,direct,100.0,direct,0.1,proxy,0.0,proxy,24177.0,proxy,0.057877549879228926,direct,56.719288414682815,composite
5599,3064,0,A,1995-03-21,151,5.116304253594954,direct,3.812001659592512,direct,771.4418342572079,direct,6464.754464913501,direct,100.0,direct,0.782608695652174,proxy,0.018772903739202543,proxy,9214.315789473685,proxy,0.12192349288181868,direct,69.07075727221152,composite
6546,7607,0,A,1995-03-27,117,5.041001658462773,direct,-24.15560967843577,direct,1797.7134042436867,direct,7952.655697922919,direct,100.0,direct,0.8421052631578947,proxy,0.0,proxy,14845.0,proxy,0.10094026435982124,direct,70.5892891572145,composite
5414,2228,0,C,1995-03-29,34,2.760146281593089,direct,152.77525599119954,direct,3030.3264098899167,direct,29067.405499975397,direct,100.0,direct,0.15384615384615385,proxy,0.07275519660208551,proxy,33375.0,proxy,0.3267276002049517,direct,60.803582115542,composite
5453,2361,0,A,1995-04-01,75,4.234443390667156,direct,-13.31904251631111,direct,1703.0431301308708,direct,5318.861872858276,direct,100.0,direct,0.7857142857142857,proxy,0.03632518376216902,proxy,6993.333333333333,proxy,0.16768430216599242,direct,68.99231664588265,composite
5740,3752,0,A,1995-04-02,13,1.1375877432939312,direct,275.3160884724685,direct,58.044270275860846,direct,5961.263848100221,direct,100.0,direct,0.6,proxy,0.0,proxy,17069.0,proxy,0.5559324965759039,direct,79.267940815716,composite
5804,4079,0,C,1995-04-05,156,26.627009475176912,direct,-49.27941893878757,direct,3996.6053585365144,direct,30000.64012814203,direct,100.0,direct,0.29411764705882354,proxy,0.09116394234086865,proxy,14653.666666666666,proxy,0.02697549733031934,direct,58.91186412946146,composite
6745,8625,0,A,1995-04-10,167,10.79019129158141,direct,71.49195646401145,direct,962.3652551461746,direct,40148.86549994101,direct,100.0,direct,0.6111111111111112,proxy,0.0732161440048347,proxy,33110.818181818184,proxy,0.052185159970480864,direct,64.54943442874115,composite
6950,9591,0,A,1995-04-11,191,33.254593201532856,direct,-10.656274745789505,direct,17.789050404400957,direct,37925.166535404715,direct,100.0,direct,0.4166666666666667,proxy,0.13535889344010613,proxy,20301.636363636364,proxy,0.02211839530120894,direct,60.685812123829585,composite
6996,9828,0,A,1995-04-13,132,6.508904499469563,direct,-16.766037369834926,direct,17.871342498653608,direct,11574.686374531913,direct,100.0,direct,0.7916666666666666,proxy,0.0,proxy,31648.0,proxy,0.06074215126116337,direct,70.41807594152198,composite
5352,1993,1,B,1995-04-15,14,4.237981569068495,direct,-53.96379449838175,direct,134.23665114136145,direct,5554.547686355749,direct,100.0,direct,0.16666666666666666,proxy,0.0,proxy,18021.0,proxy,0.36888449021614056,direct,63.45568277849912,composite
6151,5628,0,C,1995-04-25,51,3.1430236731836176,direct,20.20023362418067,direct,1961.2486072428787,direct,8264.458131729574,direct,100.0,direct,0.8181818181818182,proxy,0.0,proxy,13818.0,proxy,0.2074473464681309,direct,70.93911526184809,composite
5310,1762,0,A,1995-04-28,120,6.07384616712116,direct,-10.987994559663301,direct,1813.4062470586266,direct,14392.318726889735,direct,100.0,direct,0.8235294117647058,proxy,0.0,proxy,18908.0,proxy,0.11648562987518268,direct,69.3657626558698,composite
5045,347,1,B,1995-05-01,88,10.552221627204432,direct,-26.55310376066159,direct,1707.399030963676,direct,22168.717044673856,direct,80.0,direct,0.35294117647058826,proxy,0.12833991980481904,proxy,32267.5,proxy,0.10083191342078242,direct,56.840745518273614,composite
6929,9472,0,A,1995-05-08,158,15.705154535008395,direct,-6.123297585119563,direct,3272.3922835892363,direct,28280.44855706402,direct,100.0,direct,0.21739130434782608,proxy,0.16091229522583453,proxy,28616.166666666668,proxy,0.047058132126886316,direct,57.83728641136026,composite
5151,960,0,C,1995-05-24,30,3.3691141872461534,direct,146.57166374842345,direct,11512.643450518257,direct,23430.601959830223,direct,100.0,direct,0.8571428571428571,proxy,0.0,proxy,40011.0,proxy,0.22765365949773908,direct,72.36938358265009,composite
5212,1256,0,A,1995-05-29,86,3.540376044968217,direct,-3.0640967513546267,direct,1565.602853604403,direct,6313.833333245342,direct,100.0,direct,0.7857142857142857,proxy,0.0,proxy,15272.0,proxy,0.13567992673451917,direct,70.72086604802516,composite
5138,854,0,C,1995-05-30,148,3.737739576254053,direct,-8.555618450850464,direct,807.3232127926125,direct,3492.184547115331,direct,100.0,direct,0.8095238095238095,proxy,0.0,proxy,10405.0,proxy,0.12447153481902178,direct,71.35548747567378,composite
5713,3629,0,C,1995-05-30,166,8.755331411634792,direct,-11.61877571838967,direct,917.9939344227867,direct,6810.003442429729,direct,100.0,direct,0.8260869565217391,proxy,0.0,proxy,15873.0,proxy,0.046181348618750194,direct,70.53441735435617,composite
6704,8377,0,C,1995-06-01,74,3.008975416608777,direct,138.60478115362636,direct,1437.5502916521973,direct,34061.867930985216,direct,100.0,direct,0.10526315789473684,proxy,0.0816048427428542,proxy,23007.25,proxy,0.1869457119707584,direct,58.2660399002556,composite
6474,7190,0,C,1995-06-06,120,3.496903562908168,direct,-2.8776551556518988,direct,1895.80331321357,direct,3573.8794718732643,direct,100.0,direct,0.7727272727272727,proxy,0.046883912524252426,proxy,8003.555555555556,proxy,0.17301921398602704,direct,70.40706299075806,composite
6676,8159,0,A,1995-06-13,12,0.9938168230272748,direct,305.71258221680904,direct,4031.9753416882695,direct,4026.5783654777333,direct,100.0,direct,0.6,proxy,0.0,proxy,11494.0,proxy,0.6222397814589857,direct,80.99013497513634,composite
6965,9656,0,A,1995-06-13,165,17.2449545662341,direct,82.80800384154571,direct,1170.8664558463904,direct,42049.68083848785,direct,100.0,direct,0.55,proxy,0.1038039785954687,proxy,27536.46153846154,proxy,0.029464271260043216,direct,63.36600216068071,composite
6725,8489,0,A,1995-06-23,148,4.670935054011017,direct,-1.0811406020661734,direct,877.2276710868387,direct,6628.201389207688,direct,100.0,direct,0.7727272727272727,proxy,0.0,proxy,17606.0,proxy,0.08390717130285376,direct,70.33243713143204,composite
7166,10630,0,A,1995-06-24,16,1.288745193649552,direct,229.73719562430105,direct,3220.4828427621846,direct,6217.798558707628,direct,100.0,direct,0.6666666666666666,proxy,0.0,proxy,12970.0,proxy,0.44901290501132646,direct,77.45370130805046,composite
7138,10440,0,C,1995-07-03,137,6.346101308860807,direct,-9.984366744215684,direct,1085.5473601703327,direct,3144.966232974483,direct,100.0,direct,0.7727272727272727,proxy,0.03597878089763292,proxy,7429.0,proxy,0.08947332731173696,direct,69.91546122854038,composite
5970,4774,0,C,1995-07-09,103,5.362079759364184,direct,-33.3234532187776,direct,17.545219231567675,direct,13230.381220504165,direct,100.0,direct,0.7894736842105263,proxy,0.0,proxy,23442.0,proxy,0.08004043244647359,direct,69.45385172575848,composite
6157,5650,0,A,1995-07-10,26,3.114910026996808,direct,245.8911255548112,direct,3666.522255100511,direct,11958.948114278279,direct,100.0,direct,0.7142857142857143,proxy,0.0,proxy,24650.0,proxy,0.3802941417295494,direct,72.37019728043133,composite
6153,5632,0,C,1995-07-25,49,11.240409654949168,direct,-36.41459750896551,direct,2341.045935163037,direct,24899.01989656468,direct,100.0,direct,0.2222222222222222,proxy,0.1709245864333109,proxy,11509.0,proxy,0.1006537156884707,direct,58.051540281285476,composite
5693,3489,0,A,1995-08-01,32,1.6092014314524647,direct,102.34706407438887,direct,4764.292934810254,direct,5068.316380022067,direct,100.0,direct,0.75,proxy,0.0,proxy,16203.0,proxy,0.33862856080948656,direct,75.66843324218756,composite
5922,4580,0,A,1995-08-05,51,10.115005385412436,direct,-68.12508798828775,direct,1650.8574640367488,direct,22897.289544495095,direct,100.0,direct,0.08333333333333333,proxy,0.0,proxy,15842.0,proxy,0.11699771455471782,direct,56.78685741921894,composite
5959,4727,0,A,1995-08-11,24,2.0952806713520147,direct,119.35873754625749,direct,88.13727932785525,direct,23845.81882063744,direct,100.0,direct,0.7142857142857143,proxy,0.0,proxy,35742.0,proxy,0.252481488024481,direct,69.86886452831365,composite
5980,4825,0,A,1995-08-18,78,4.635694822633178,direct,14.41255392805322,direct,2029.546659753065,direct,6749.112821279472,direct,100.0,direct,0.8,proxy,0.0,proxy,10699.0,proxy,0.12288908719895868,direct,69.83964511127641,composite
6764,8776,0,C,1995-08-26,70,2.0022156127103945,direct,57.65148890744876,direct,1447.9992849001758,direct,6486.621790956297,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,13464.0,proxy,0.2394819179561484,direct,71.21395718267425,composite
5237,1375,0,A,1995-08-29,90,3.2811584220197734,direct,18.484946012034808,direct,1424.9214133868943,direct,4002.0010036885055,direct,100.0,direct,0.7647058823529411,proxy,0.0,proxy,20291.0,proxy,0.11098674640263254,direct,71.40926182031345,composite
6726,8492,0,C,1995-09-03,96,2.580909248901105,direct,33.81585295173553,direct,1238.1856638392105,direct,6568.7970935636495,direct,100.0,direct,0.8,proxy,0.0,proxy,11142.0,proxy,0.21103850385038503,direct,70.80410413519837,composite
6933,9493,0,C,1995-09-09,22,5.791250638291024,direct,94.25489215775582,direct,8019.1152778002515,direct,22175.704600004632,direct,100.0,direct,0.6666666666666666,proxy,0.0,proxy,23585.0,proxy,0.1764037521670241,direct,67.09307203176274,composite
5145,915,0,C,1995-09-16,35,2.5204749073181083,direct,64.26688316563944,direct,79.23862759947514,direct,21130.1445890361,direct,100.0,direct,0.7777777777777778,proxy,0.0,proxy,38694.0,proxy,0.15442209948224173,direct,70.41575066731586,composite
7008,9897,0,A,1995-09-22,36,3.966676959191333,direct,54.30320778353506,direct,5583.016144084822,direct,13942.811801354846,direct,100.0,direct,0.8571428571428571,proxy,0.0,proxy,18081.0,proxy,0.20696478065598664,direct,70.82524191060799,composite
7227,10942,0,C,1995-10-02,131,14.554812794575982,direct,36.19562206801464,direct,2904.5709714547197,direct,47294.11213737393,direct,100.0,direct,0.4117647058823529,proxy,0.09702714121448898,proxy,28649.444444444445,proxy,0.03482441577824717,direct,61.13349611083977,composite
6600,7861,0,A,1995-10-08,19,1.9794362194640744,direct,176.17921074133767,direct,2960.646084588257,direct,3831.7450165688215,direct,100.0,direct,0.5714285714285714,proxy,0.0,proxy,18491.0,proxy,0.32331578660396654,direct,70.99531056353956,composite
6712,8405,0,C,1995-10-14,144,4.272250436380472,direct,-14.546914509465639,direct,51.33016385607096,direct,8742.194140051623,direct,100.0,direct,0.7777777777777778,proxy,0.0,proxy,22127.0,proxy,0.0885168470084144,direct,70.28234992540717,composite
7057,10093,0,A,1995-10-20,126,4.9227086908404365,direct,-36.05959323156799,direct,1.2943178538873719,direct,15392.587184393878,direct,100.0,direct,0.875,proxy,0.0,proxy,40377.0,proxy,0.05638567026734445,direct,66.1688701379359,composite
7176,10663,0,A,1995-10-28,161,8.558990971270916,direct,-9.919452791016372,direct,2349.57737638013,direct,24441.250754648772,direct,100.0,direct,0.8260869565217391,proxy,0.0,proxy,43339.0,proxy,0.06682222821093446,direct,70.0230982174922,composite
7304,11349,0,C,1995-10-29,18,6.87608410496113,direct,67.3002031779107,direct,34.65861150344503,direct,25524.226515214912,direct,100.0,direct,0.6666666666666666,proxy,0.0,proxy,41988.0,proxy,0.10553575620018908,direct,68.08855237363288,composite
6362,6738,0,A,1995-10-31,78,2.4763466907209617,direct,57.69706220908733,direct,1311.5763006014588,direct,7080.120182704418,direct,100.0,direct,0.8125,proxy,0.0,proxy,18954.0,proxy,0.1479020964249538,direct,71.71753968499115,composite
5880,4423,0,A,1995-10-31,21,3.761354629429477,direct,229.04416748161054,direct,3615.2189337806053,direct,13604.957183198581,direct,100.0,direct,0.0,proxy,0.0,proxy,31026.5,proxy,0.347008775723782,direct,61.55531293396943,composite
6535,7546,0,A,1995-11-02,105,10.113204876624117,direct,6.9197324808136695,direct,3178.7258108506453,direct,15645.93660115216,direct,100.0,direct,0.8571428571428571,proxy,0.0,proxy,20975.0,proxy,0.07521359973232399,direct,69.7261804421753,composite
5449,2343,0,A,1995-11-04,53,3.597471063404751,direct,16.951985247064382,direct,1518.4241783936498,direct,7686.643152782768,direct,100.0,direct,0.75,proxy,0.0,proxy,11244.0,proxy,0.21813764791414014,direct,69.55268344853037,composite
6342,6609,1,B,1995-11-12,59,6.182552977092479,direct,208.12400730568282,direct,2553.898038233593,direct,45469.98239904568,direct,100.0,direct,0.5555555555555556,proxy,0.06836025121527094,proxy,29105.6,proxy,0.12652994723254365,direct,64.98112671802947,composite
5409,2218,0,C,1995-11-18,59,6.2843268287134055,direct,39.69234966451818,direct,47.328916427268645,direct,15790.36545640948,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,41038.0,proxy,0.07106493357461599,direct,70.34603906480002,composite
6955,9627,0,C,1995-11-22,144,4.934236448533117,direct,-2.0722063231370873,direct,12.869751346260262,direct,50714.44244788658,direct,100.0,direct,0.5882352941176471,proxy,0.10367135842473331,proxy,32575.6,proxy,0.06470809417599989,direct,63.780122294345354,composite
6985,9731,0,A,1995-11-22,72,4.0606013937284775,direct,-18.561769314779045,direct,1594.1214737492837,direct,10034.041736191672,direct,100.0,direct,0.8333333333333334,proxy,0.0,proxy,18964.0,proxy,0.1345690553736784,direct,70.77090914883003,composite
5125,789,0,C,1995-11-23,51,2.8070369488497406,direct,17.179395546964862,direct,2826.836497301066,direct,3307.9859431382115,direct,100.0,direct,0.9,proxy,0.0,proxy,5692.0,proxy,0.28778988276832485,direct,72.83850069869207,composite
5805,4081,1,B,1995-11-28,12,1.0569748579961582,direct,282.41335328487924,direct,3982.724177601411,direct,2950.1412395567327,direct,100.0,direct,0.8,proxy,0.0,proxy,11878.0,proxy,0.6197959820515855,direct,83.89137419517454,composite
6185,5774,0,A,1995-11-28,23,1.6543425612264107,direct,167.34985562434386,direct,5033.544555774667,direct,10054.213985787253,direct,100.0,direct,0.8333333333333334,proxy,0.0,proxy,19612.0,proxy,0.3867739629867963,direct,76.26670364055282,composite
7243,11042,0,A,1995-12-04,57,3.4921824414512117,direct,6.497333034790008,direct,37.74870645240095,direct,18692.117921923968,direct,100.0,direct,0.8181818181818182,proxy,0.0,proxy,36191.0,proxy,0.1096288562135117,direct,70.54500407645926,composite
6403,6924,0,C,1995-12-05,113,6.762152737351294,direct,-9.466860740174463,direct,2054.2590626012807,direct,7926.527189166024,direct,100.0,direct,0.8333333333333334,proxy,0.0,proxy,24357.0,proxy,0.06422414009467031,direct,71.30719085975579,composite
6578,7765,0,A,1995-12-11,76,22.502676399438823,direct,-21.316102743090138,direct,4125.500514966309,direct,10978.02185505203,direct,100.0,direct,0.1111111111111111,proxy,0.10426181579761598,proxy,24720.5,proxy,0.062476764045697616,direct,59.286924039707245,composite
5413,2227,0,A,1995-12-12,110,21.937187841241578,direct,68.40628778042645,direct,2239.676257589671,direct,28261.216254476585,direct,100.0,direct,0.2,proxy,0.12118893357374004,proxy,15797.0,proxy,0.026027380622683272,direct,57.93129212570356,composite
6949,9583,0,A,1995-12-12,109,15.199372928341955,direct,80.51312653866285,direct,2239.700106474317,direct,28101.85819287208,direct,100.0,direct,0.15,proxy,0.07686278349383054,proxy,15067.75,proxy,0.03832534305206911,direct,57.555691788114686,composite
6545,7606,0,C,1995-12-12,88,5.906080769811575,direct,92.95077530085263,direct,1.5637228347378387,direct,33407.93208137519,direct,100.0,direct,0.4,proxy,0.033988738009560204,proxy,14663.0,proxy,0.1323243064529717,direct,59.01516374538754,composite
6178,5742,0,C,1995-12-16,27,5.163940669346871,direct,127.08305689089775,direct,5166.15759341662,direct,16809.090344215536,direct,100.0,direct,0.5,proxy,0.06991425537582235,proxy,23046.0,proxy,0.2062885171548848,direct,65.68615152413176,composite
5160,1011,0,C,1995-12-18,65,3.38317553055428,direct,-12.036784085300816,direct,1766.6111241605865,direct,8748.169743791086,direct,100.0,direct,0.7692307692307693,proxy,0.0,proxy,20403.0,proxy,0.16589630575802694,direct,70.57865593146454,composite
6785,8899,0,C,1995-12-25,127,24.89721744405669,direct,13.826677466151638,direct,32.536730218548804,direct,24967.67269223679,direct,100.0,direct,0.4375,proxy,0.10639865864857498,proxy,23067.727272727272,proxy,0.029629812262871043,direct,61.321863686059416,composite
6540,7562,0,C,1995-12-31,58,4.4276782190758865,direct,0.4412095379247864,direct,34.814644218398755,direct,18738.092533659878,direct,100.0,direct,0.75,proxy,0.0,proxy,38701.0,proxy,0.07554188724053898,direct,69.39789056921158,composite
6589,7815,0,A,1996-01-01,89,4.034047449709558,direct,-25.10435614361642,direct,9472.862061769407,direct,54298.96955464651,direct,100.0,direct,0.6666666666666666,proxy,0.07129018608959041,proxy,22244.428571428572,proxy,0.15714274995390876,direct,65.69659791348828,composite
5900,4503,0,C,1996-01-01,77,5.8791701936301815,direct,42.963003251717375,direct,3334.4624890948085,direct,37434.268517027136,direct,100.0,direct,0.5,proxy,0.10079850458529684,proxy,31308.333333333332,proxy,0.0906345737828927,direct,62.8905817967038,composite
5999,4907,0,C,1996-01-03,178,8.911432507285696,direct,-27.75156354218738,direct,1421.6149981226833,direct,9504.896991446496,direct,100.0,direct,0.7916666666666666,proxy,0.0,proxy,15521.0,proxy,0.061957601925060835,direct,69.1389768378434,composite
6043,5126,0,C,1996-01-11,50,3.166937541192893,direct,25.977996990037024,direct,3994.502335394526,direct,4329.382427090496,direct,100.0,direct,0.8,proxy,0.028963013626558638,proxy,8447.555555555555,proxy,0.2768585184105353,direct,71.49900776476551,composite
5482,2496,0,C,1996-01-12,118,4.6068152051864475,direct,8.720308082676196,direct,969.9764416735258,direct,4419.375213707494,direct,100.0,direct,0.8095238095238095,proxy,0.017033085606895985,proxy,7504.0,proxy,0.141731654915078,direct,70.21960102043903,composite
7263,11138,0,A,1996-01-19,29,5.688356280037569,direct,362.117185824511,direct,4065.3853385092116,direct,25779.669703081923,direct,100.0,direct,0.5,proxy,0.06749635415000788,proxy,43792.75,proxy,0.17759853762303432,direct,67.36172131927869,composite
6013,4995,1,D,1996-02-03,82,29.31389083487319,direct,-1.2049940436853703,direct,1092.455217524311,direct,12914.311309768902,direct,80.0,direct,0.2777777777777778,proxy,0.14310498455908224,proxy,18442.4,proxy,0.02851676434023109,direct,55.15773689148823,composite
